11-Feb-2021 21:00:00,18.8,915.9,65.6,0.000,1.2,270.0,47.2,0.212,12.99,2.76
11-Feb-2021 21:15:00,18.9,916.0,66.2,0.000,1.4,270.0,47.8,0.189,12.99,2.46
11-Feb-2021 21:30:00,18.7,916.1,67.3,0.000,2.1,0.0,48.3,0.220,12.98,2.85
11-Feb-2021 21:45:00,18.5,916.1,68.2,0.000,1.2,270.0,47.2,0.207,12.98,2.69
11-Feb-2021 22:00:00,18.6,916.1,66.1,0.000,1.6,112.5,47.8,0.189,12.98,2.44
11-Feb-2021 22:15:00,19.0,916.0,64.6,0.000,0.5,135.0,48.3,0.207,12.97,2.69
11-Feb-2021 22:30:00,18.8,915.9,66.3,0.000,1.3,135.0,48.3,0.310,12.93,4.01
11-Feb-2021 22:45:00,18.6,915.7,67.0,0.000,1.8,0.0,47.2,0.209,12.96,2.70
11-Feb-2021 23:00:00,18.9,915.6,66.4,0.000,3.5,90.0,48.3,0.216,12.96,2.80
11-Feb-2021 23:15:00,19.2,915.4,65.3,0.000,6.4,45.0,48.3,0.211,12.96,2.74
11-Feb-2021 23:30:00,19.2,915.3,64.9,0.000,3.7,67.5,47.8,0.210,12.95,2.71
11-Feb-2021 23:45:00,18.7,915.3,68.3,0.000,4.3,90.0,47.2,0.209,12.95,2.70
12-Feb-2021 00:00:00,18.6,915.1,69.4,0.000,4.7,45.0,48.3,0.209,12.94,2.70
12-Feb-2021 00:15:00,18.7,915.1,69.5,0.000,3.2,90.0,48.3,0.240,12.93,3.10
12-Feb-2021 00:30:00,18.5,914.9,70.7,0.000,0.3,180.0,47.8,0.209,12.94,2.70
12-Feb-2021 00:45:00,17.8,914.7,76.2,0.000,5.2,45.0,47.2,0.244,12.92,3.15
12-Feb-2021 01:00:00,17.3,914.4,78.7,0.000,3.2,45.0,47.2,0.190,12.93,2.46
12-Feb-2021 01:15:00,16.8,914.3,82.1,0.000,3.2,45.0,46.2,0.360,12.90,4.65
12-Feb-2021 01:30:00,16.5,914.4,82.3,0.000,2.3,0.0,46.2,0.229,12.91,2.96
12-Feb-2021 01:45:00,16.3,914.1,84.4,0.000,0.2,180.0,45.1,0.191,12.92,2.47
12-Feb-2021 02:00:00,16.1,914.0,87.5,0.000,3.1,270.0,45.1,0.188,12.91,2.42
12-Feb-2021 02:15:00,15.8,913.9,87.1,0.000,2.4,90.0,45.1,0.209,12.90,2.69
12-Feb-2021 02:30:00,15.6,913.7,85.3,0.000,1.0,90.0,45.1,0.221,12.90,2.85
12-Feb-2021 02:45:00,16.4,913.6,80.3,0.000,4.1,90.0,46.2,0.200,12.90,2.59
12-Feb-2021 03:00:00,17.0,913.6,76.6,0.000,4.8,45.0,46.2,0.214,12.89,2.75
12-Feb-2021 03:15:00,17.0,913.5,74.5,0.000,4.1,90.0,46.2,0.241,12.88,3.11
12-Feb-2021 03:30:00,16.8,913.4,76.0,0.000,4.2,45.0,46.2,0.231,12.87,2.98
12-Feb-2021 03:45:00,16.3,913.3,78.6,0.000,3.6,45.0,45.1,0.253,12.86,3.25
12-Feb-2021 04:00:00,15.9,913.0,80.9,0.000,3.5,0.0,45.1,0.189,12.88,2.43
12-Feb-2021 04:15:00,15.5,913.1,85.4,0.000,2.0,0.0,44.5,0.223,12.87,2.87
12-Feb-2021 04:30:00,15.4,912.9,91.1,0.000,1.6,0.0,44.5,0.188,12.87,2.42
12-Feb-2021 04:45:00,15.7,913.0,84.6,0.000,1.3,180.0,45.1,0.190,12.86,2.44
12-Feb-2021 05:00:00,16.1,912.8,83.4,0.000,3.8,90.0,45.1,0.209,12.85,2.69
12-Feb-2021 05:15:00,16.7,912.7,78.6,0.000,4.1,90.0,46.2,0.212,12.85,2.73
12-Feb-2021 05:30:00,16.6,912.5,79.0,0.000,6.2,90.0,46.2,0.212,12.84,2.73
12-Feb-2021 05:45:00,16.8,912.3,77.4,0.000,7.2,90.0,46.2,0.246,12.83,3.16
12-Feb-2021 06:00:00,16.9,912.7,76.0,0.000,10.3,45.0,46.2,0.209,12.83,2.68
12-Feb-2021 06:15:00,17.2,913.0,72.8,0.000,8.0,67.5,46.2,0.209,12.82,2.68
12-Feb-2021 06:30:00,16.9,913.0,74.4,0.000,12.1,90.0,46.2,0.246,12.81,3.15
12-Feb-2021 06:45:00,17.2,913.0,73.8,0.000,5.1,90.0,46.2,0.211,12.81,2.70
12-Feb-2021 07:00:00,17.2,913.0,75.2,0.000,6.1,90.0,47.2,0.190,12.83,2.43
12-Feb-2021 07:15:00,17.7,912.9,71.9,0.000,5.9,90.0,47.2,0.191,12.84,2.46
12-Feb-2021 07:30:00,17.9,913.0,72.0,0.000,6.9,90.0,47.8,0.191,12.86,2.46
12-Feb-2021 07:45:00,18.2,913.2,71.1,0.000,7.6,90.0,48.3,0.207,12.95,2.69
12-Feb-2021 08:00:00,18.5,913.2,69.6,0.000,6.9,135.0,48.9,0.239,13.05,3.12
12-Feb-2021 08:15:00,19.0,913.2,68.5,0.000,8.8,90.0,49.4,0.154,13.31,2.05
12-Feb-2021 08:30:00,19.8,913.3,65.5,0.000,8.3,90.0,50.5,0.134,13.55,1.82
12-Feb-2021 08:45:00,20.0,913.4,67.0,0.000,8.4,90.0,51.5,0.135,13.55,1.83
12-Feb-2021 09:00:00,21.1,913.5,60.7,0.000,5.3,90.0,51.5,0.131,13.62,1.79
12-Feb-2021 09:15:00,21.4,913.7,64.4,0.000,6.8,90.0,52.6,0.134,13.67,1.83
12-Feb-2021 09:30:00,22.0,913.9,62.7,0.000,7.4,112.5,53.7,0.131,13.78,1.80
12-Feb-2021 09:45:00,22.4,913.9,64.3,0.000,9.7,112.5,53.7,1.720,13.88,23.87
12-Feb-2021 10:00:00,22.6,913.9,65.2,0.000,12.4,135.0,55.8,0.145,14.36,2.09
12-Feb-2021 10:15:00,24.0,913.7,57.0,0.000,22.4,112.5,56.4,0.147,13.84,2.04
12-Feb-2021 10:30:00,26.7,913.7,49.9,0.000,19.1,90.0,59.6,0.149,13.79,2.05
12-Feb-2021 10:45:00,25.2,913.5,53.8,0.000,17.8,135.0,59.6,0.149,13.79,2.05
12-Feb-2021 11:00:00,25.5,913.4,56.4,0.000,19.8,90.0,59.1,0.190,13.70,2.60
12-Feb-2021 11:15:00,25.8,913.5,52.0,0.000,12.2,180.0,59.1,0.130,13.81,1.80
12-Feb-2021 11:30:00,26.6,913.5,51.2,0.000,25.8,135.0,59.6,0.151,13.82,2.09
12-Feb-2021 11:45:00,25.9,913.2,55.0,0.280,29.6,157.5,58.5,0.135,13.86,1.87
12-Feb-2021 12:00:00,30.0,913.2,41.2,0.000,22.4,135.0,60.1,0.149,13.85,2.06
12-Feb-2021 12:15:00,28.5,913.1,46.3,0.000,21.4,90.0,60.1,0.150,13.78,2.06
